species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_argument,introduced_gen,state_kind,type1,type2,hp,atk,def,spe,spa,spd,abilities,parameter_context,verification_status,source,notes
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Love-Sweet,Ruby-Cream + Love Sweet,1,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Ribbon-Sweet,Ruby-Cream + Ribbon Sweet,1,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Star-Sweet,Ruby-Cream + Star Sweet,1,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Cream-Strawberry-Sweet,Ruby-Cream + Strawberry Sweet,1,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream,Matcha-Cream,2,,8,cosmetic_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Berry-Sweet,Matcha-Cream + Berry Sweet,2,1,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Clover-Sweet,Matcha-Cream + Clover Sweet,2,4,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Flower-Sweet,Matcha-Cream + Flower Sweet,2,5,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Love-Sweet,Matcha-Cream + Love Sweet,2,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Ribbon-Sweet,Matcha-Cream + Ribbon Sweet,2,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Star-Sweet,Matcha-Cream + Star Sweet,2,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Matcha-Cream-Strawberry-Sweet,Matcha-Cream + Strawberry Sweet,2,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream,Mint-Cream,3,,8,cosmetic_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Berry-Sweet,Mint-Cream + Berry Sweet,3,1,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Clover-Sweet,Mint-Cream + Clover Sweet,3,4,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Flower-Sweet,Mint-Cream + Flower Sweet,3,5,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Love-Sweet,Mint-Cream + Love Sweet,3,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Ribbon-Sweet,Mint-Cream + Ribbon Sweet,3,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Star-Sweet,Mint-Cream + Star Sweet,3,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Mint-Cream-Strawberry-Sweet,Mint-Cream + Strawberry Sweet,3,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream,Lemon-Cream,4,,8,cosmetic_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Berry-Sweet,Lemon-Cream + Berry Sweet,4,1,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Clover-Sweet,Lemon-Cream + Clover Sweet,4,4,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Flower-Sweet,Lemon-Cream + Flower Sweet,4,5,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Love-Sweet,Lemon-Cream + Love Sweet,4,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Ribbon-Sweet,Lemon-Cream + Ribbon Sweet,4,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Star-Sweet,Lemon-Cream + Star Sweet,4,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Lemon-Cream-Strawberry-Sweet,Lemon-Cream + Strawberry Sweet,4,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream,Salted-Cream,5,,8,cosmetic_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,"Referenced by Showdown base-form list; no standalone block, parameters inherited from base."
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Berry-Sweet,Salted-Cream + Berry Sweet,5,1,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Clover-Sweet,Salted-Cream + Clover Sweet,5,4,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Flower-Sweet,Salted-Cream + Flower Sweet,5,5,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Love-Sweet,Salted-Cream + Love Sweet,5,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Ribbon-Sweet,Salted-Cream + Ribbon Sweet,5,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Star-Sweet,Salted-Cream + Star Sweet,5,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Salted-Cream-Strawberry-Sweet,Salted-Cream + Strawberry Sweet,5,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl,Ruby-Swirl,6,,8,cosmetic_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Berry-Sweet,Ruby-Swirl + Berry Sweet,6,1,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Clover-Sweet,Ruby-Swirl + Clover Sweet,6,4,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Flower-Sweet,Ruby-Swirl + Flower Sweet,6,5,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Love-Sweet,Ruby-Swirl + Love Sweet,6,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Ribbon-Sweet,Ruby-Swirl + Ribbon Sweet,6,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Star-Sweet,Ruby-Swirl + Star Sweet,6,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Ruby-Swirl-Strawberry-Sweet,Ruby-Swirl + Strawberry Sweet,6,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl,Caramel-Swirl,7,,8,cosmetic_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Berry-Sweet,Caramel-Swirl + Berry Sweet,7,1,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Clover-Sweet,Caramel-Swirl + Clover Sweet,7,4,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Flower-Sweet,Caramel-Swirl + Flower Sweet,7,5,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Love-Sweet,Caramel-Swirl + Love Sweet,7,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Ribbon-Sweet,Caramel-Swirl + Ribbon Sweet,7,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Star-Sweet,Caramel-Swirl + Star Sweet,7,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Caramel-Swirl-Strawberry-Sweet,Caramel-Swirl + Strawberry Sweet,7,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl,Rainbow-Swirl,8,,8,cosmetic_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl-Berry-Sweet,Rainbow-Swirl + Berry Sweet,8,1,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl-Clover-Sweet,Rainbow-Swirl + Clover Sweet,8,4,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
